number,time_in_system_days
32180,9.946111111111112
32177,6.154606481481482
32176,0.1784606481481481
32175,1.1475810185185185
32171,0.5321064814814814
32169,0.6642476851851852
32168,0.6699189814814814
32167,1.6455671296296297
32166,4.5189814814814815
32164,3.1881828703703703
32163,27.034872685185185
32161,0.0613657407407407
32160,0.0662731481481481
32159,0.0327083333333333
32158,1.9333680555555557
32155,0.1525578703703703
32154,0.0519675925925925
32153,0.0541550925925925
32152,0.1684606481481481
32151,0.205636574074074
32150,0.2077314814814815
32149,0.0245717592592592
32148,0.0357291666666666
32143,4.898923611111111
32142,3.3908217592592598
32141,1.562696759259259
32139,5.137210648148148
32138,0.8660763888888889
32137,0.2074537037037037
32133,1.9546064814814812
32131,1.9569097222222225
32130,1.9838657407407407
32126,1.0389583333333334
32124,3.5563425925925927
32122,0.1233680555555555
32121,1.8769560185185183
32116,2.884398148148148
32115,11.925636574074074
32112,2.977037037037037
32111,0.851574074074074
32110,2.9986689814814813
32107,66.37871527777777
32105,8.229780092592593
32104,12.393877314814814
32103,1.0890625
32102,1.1575
32101,0.5357407407407407
32099,1.448888888888889
32097,0.4638078703703703
32094,0.09625
32093,0.027974537037037
32091,4.507905092592592
32090,14.498877314814814
32089,3.5744328703703703
32088,0.3974305555555555
32085,3.666701388888889
32082,4.8297337962962965
32079,9.205
32078,17.74056712962963
32074,8.451180555555556
32071,1.6576851851851853
32068,9.900787037037038
32066,0.0568981481481481
32064,0.1185300925925925
32063,0.7848148148148149
32062,1.6058449074074077
32057,0.4009490740740741
32055,4.080347222222223
32052,1.1604282407407407
32051,0.8984375
32047,9.39042824074074
32046,6.677685185185185
32043,2.288460648148148
32042,15.444675925925926
